edge_id,highway_type,hour_of_day,day_of_week,is_weekend,is_rush_hour,weather,target_speed_kmh
1417340872_3168037978_0,tertiary,5,1,0,0,Rain,22.0
747667425_7353552279_0,primary,5,1,0,0,Rain,46.68
11054315281_3910164483_0,residential,5,1,0,0,Rain,29.23
1563325449_1563326019_0,residential,5,1,0,0,Rain,29.91
7462344279_10187685290_0,residential,5,1,0,0,Rain,24.25
442437584_442437550_0,secondary,5,1,0,0,Rain,40.88
7090590108_7090590101_0,residential,5,1,0,0,Rain,27.04
7484505559_3881348023_0,residential,5,1,0,0,Rain,25.75
7465828276_7465828280_0,secondary,5,1,0,0,Rain,50.37
1563309905_1563314094_0,residential,5,1,0,0,Rain,22.92
7279256202_7279256203_0,residential,5,1,0,0,Rain,27.39
1485730738_1485730754_0,residential,5,1,0,0,Rain,29.39
442438034_442438102_0,residential,5,1,0,0,Rain,29.34
10091358496_1562810397_0,residential,6,1,0,0,Heavy Rain,17.97
1386045449_1386045374_0,residential,6,1,0,0,Heavy Rain,19.29
373105238_599226479_0,residential,6,1,0,0,Heavy Rain,23.87
11944239447_11944239437_0,residential,6,1,0,0,Heavy Rain,20.31
5255625435_599226675_0,residential,6,1,0,0,Heavy Rain,25.67
3516525500_3516968836_0,tertiary,6,1,0,0,Heavy Rain,28.29
2624372582_7402240161_0,residential,6,1,0,0,Heavy Rain,20.84
1533876259_1533876292_0,residential,6,1,0,0,Heavy Rain,19.86
11481590502_9806039969_0,residential,6,1,0,0,Heavy Rain,26.1
1371947572_1371947807_0,residential,6,1,0,0,Heavy Rain,25.57
10731123199_253449681_0,tertiary,6,1,0,0,Heavy Rain,20.74
11903564939_6462301370_0,tertiary,6,1,0,0,Heavy Rain,19.84
7462251497_7462228275_0,residential,6,1,0,0,Heavy Rain,18.87
1188748676_1188748690_0,residential,6,1,0,0,Heavy Rain,30.33
7485669243_7239349549_0,residential,6,1,0,0,Heavy Rain,26.66
7271139660_7271139662_0,residential,6,1,0,0,Heavy Rain,22.78
440673935_7374763363_0,secondary,6,1,0,0,Heavy Rain,37.41
421264395_421264394_0,residential,6,1,0,0,Heavy Rain,23.72
1338352966_13637055826_0,residential,6,1,0,0,Heavy Rain,20.25
2460274442_2460274443_0,residential,6,1,0,0,Heavy Rain,16.0
3149560307_3149560301_0,residential,6,1,0,0,Heavy Rain,20.06
7414090463_7414090464_0,residential,6,1,0,0,Heavy Rain,20.6
9700074501_7452692549_0,residential,6,1,0,0,Heavy Rain,21.57
417894263_11140346038_0,residential,6,1,0,0,Heavy Rain,21.32
7467028554_6531847396_0,residential,6,1,0,0,Heavy Rain,23.43
2230808656_2230808633_0,residential,6,1,0,0,Heavy Rain,19.81
11419448879_7452673921_0,residential,6,1,0,0,Heavy Rain,24.55
10094873389_10094873388_0,residential,6,1,0,0,Heavy Rain,17.26
11395397733_11395397735_0,residential,6,1,0,0,Heavy Rain,22.38
7462165789_7462154484_0,residential,6,1,0,0,Heavy Rain,22.81
7266079306_13654029920_0,secondary,6,1,0,0,Heavy Rain,42.02
2475311098_2475311075_0,residential,6,1,0,0,Heavy Rain,25.18
7335062389_7335062362_0,residential,6,1,0,0,Heavy Rain,18.1
7485457366_7485457367_0,residential,6,1,0,0,Heavy Rain,20.4
5283773702_5283773704_0,residential,6,1,0,0,Heavy Rain,24.17
13730579673_7206419688_0,residential,6,1,0,0,Heavy Rain,18.71
292566023_13137789988_0,tertiary,6,1,0,0,Heavy Rain,26.31
12643236279_12643236258_0,residential,6,1,0,0,Heavy Rain,17.12
13673557756_11840492578_0,residential,6,1,0,0,Heavy Rain,27.0
1570888197_1570901611_0,residential,6,1,0,0,Heavy Rain,25.32
11330988492_11330988491_0,residential,6,1,0,0,Heavy Rain,22.09
7271501937_7414267942_0,residential,6,1,0,0,Heavy Rain,24.34
6528219616_6528219608_0,residential,6,1,0,0,Heavy Rain,21.95
5283773669_7325438247_0,residential,6,1,0,0,Heavy Rain,20.87
1570459034_1570459035_0,residential,6,1,0,0,Heavy Rain,24.1
2410746124_2410746118_0,residential,6,1,0,0,Heavy Rain,22.06
12686525185_12698017370_0,residential,6,1,0,0,Heavy Rain,22.71
6410933523_1573008355_0,tertiary,6,1,0,0,Heavy Rain,19.63
1371947519_10091991332_0,tertiary,6,1,0,0,Heavy Rain,15.27
1338085315_1338085312_0,residential,6,1,0,0,Heavy Rain,21.33
7140692658_2139837711_0,residential,6,1,0,0,Heavy Rain,22.09
1368801659_1368801669_0,residential,6,1,0,0,Heavy Rain,19.38
6894416287_6894416288_0,residential,6,1,0,0,Heavy Rain,28.48
6536445673_6536445671_0,residential,6,1,0,0,Heavy Rain,22.57
9784623496_7370828888_0,residential,6,1,0,0,Heavy Rain,22.43
4467762320_1563309904_0,residential,6,1,0,0,Heavy Rain,23.77
13684328565_1507513175_0,residential,6,1,0,0,Heavy Rain,23.95
442438109_442438098_0,residential,6,1,0,0,Heavy Rain,24.49
11436640384_7350759683_0,residential,6,1,0,0,Heavy Rain,23.06
7354401716_568949633_0,tertiary,6,1,0,0,Heavy Rain,24.22
7456065751_7211391909_0,residential,6,1,0,0,Heavy Rain,28.31
1473871924_1473871954_0,residential,6,1,0,0,Heavy Rain,25.32
7138566628_7138566626_0,residential,6,1,0,0,Heavy Rain,26.67
938187427_11029990636_0,residential,6,1,0,0,Heavy Rain,19.76
7465828187_7465828186_0,residential,6,1,0,0,Heavy Rain,18.07
5330659835_5330659837_0,residential,6,1,0,0,Heavy Rain,25.82
10081060183_10081060182_0,residential,6,1,0,0,Heavy Rain,25.65
9945690331_9945690332_0,residential,6,1,0,0,Heavy Rain,21.48
6904653050_6904653051_0,residential,6,1,0,0,Heavy Rain,23.29
7482957209_7090654782_0,residential,6,1,0,0,Heavy Rain,18.23
2048248822_7398254413_0,residential,6,1,0,0,Heavy Rain,24.2
11399633190_11434224137_0,residential,6,1,0,0,Heavy Rain,21.76
599226819_11012217626_0,residential,6,1,0,0,Heavy Rain,25.88
442438359_5330505044_0,residential,6,1,0,0,Heavy Rain,21.33
10174942989_10174942988_0,tertiary,6,1,0,0,Heavy Rain,20.69
3069969750_443541970_0,secondary,6,1,0,0,Heavy Rain,37.14
12817471768_12817471764_0,residential,6,1,0,0,Heavy Rain,20.66
5330536275_7440692318_0,residential,6,1,0,0,Heavy Rain,24.48
956712627_442438166_0,residential,6,1,0,0,Heavy Rain,23.0
3149560317_3149560300_0,residential,6,1,0,0,Heavy Rain,23.15
1371859191_1371859125_0,residential,6,1,0,0,Heavy Rain,21.22
7140692684_7140766685_0,residential,6,1,0,0,Heavy Rain,26.73
5283773676_1037979569_0,tertiary,6,1,0,0,Heavy Rain,23.04
7345945535_7345945539_0,residential,6,1,0,0,Heavy Rain,23.05
10089237206_10089237205_0,residential,6,1,0,0,Heavy Rain,21.5
7088885426_7088883456_0,residential,6,1,0,0,Heavy Rain,24.03
1572372810_1593559084_0,residential,6,1,0,0,Heavy Rain,23.03
7090658029_1570468140_0,tertiary,6,1,0,0,Heavy Rain,21.35
6758686319_567262303_0,residential,6,1,0,0,Heavy Rain,20.14
2268569872_2268569882_0,residential,6,1,0,0,Heavy Rain,20.02
10209046234_10209046235_0,residential,6,1,0,0,Heavy Rain,25.31
4512137257_4512137255_0,residential,6,1,0,0,Heavy Rain,22.53
11397217956_11397217957_0,residential,6,1,0,0,Heavy Rain,23.74
11009647963_3148620674_0,tertiary,6,1,0,0,Heavy Rain,25.59
10093890479_7465839883_0,residential,6,1,0,0,Heavy Rain,17.48
652353404_652352547_0,residential,6,1,0,0,Heavy Rain,25.59
9806032616_9806039937_0,residential,6,1,0,0,Heavy Rain,19.37
10089042683_9381352826_0,residential,6,1,0,0,Heavy Rain,30.16
1584654603_1500396566_0,tertiary,6,1,0,0,Heavy Rain,19.67
7453315529_1376981940_0,residential,6,1,0,0,Heavy Rain,22.34
11436621953_7353452440_0,residential,6,1,0,0,Heavy Rain,21.8
3505707955_3505695766_0,residential,6,1,0,0,Heavy Rain,18.99
1572383208_1572384369_0,residential,6,1,0,0,Heavy Rain,30.21
7354402443_7354402423_0,residential,6,1,0,0,Heavy Rain,21.0
7138746885_7138746867_0,residential,6,1,0,0,Heavy Rain,16.67
4899601803_2353515593_0,residential,6,1,0,0,Heavy Rain,22.02
10091454054_4973437120_0,residential,6,1,0,0,Heavy Rain,20.2
11021772859_11021772863_0,residential,6,1,0,0,Heavy Rain,23.53
7466199322_7466199335_0,residential,6,1,0,0,Heavy Rain,19.79
2470722942_2470722936_0,residential,6,1,0,0,Heavy Rain,26.34
11011745211_7457472498_0,residential,6,1,0,0,Heavy Rain,26.29
6180446916_7278891054_0,residential,6,1,0,0,Heavy Rain,22.96
12696223259_12696223257_0,residential,6,1,0,0,Heavy Rain,31.38
12956073958_12171660450_0,residential,6,1,0,0,Heavy Rain,19.13
568949515_568949522_0,tertiary,6,1,0,0,Heavy Rain,18.39
3141473139_3141473138_0,residential,6,1,0,0,Heavy Rain,22.68
440678742_6180436400_0,residential,6,1,0,0,Heavy Rain,22.53
13656890993_13656890995_0,residential,6,1,0,0,Heavy Rain,23.39
6144289811_1438263181_0,residential,6,1,0,0,Heavy Rain,25.19
7211392285_7262789572_0,residential,6,1,0,0,Heavy Rain,25.02
4558992269_253180008_0,tertiary,6,1,0,0,Heavy Rain,21.97
599226548_7484804857_0,residential,6,1,0,0,Heavy Rain,17.7
2268601833_347260633_0,residential,6,1,0,0,Heavy Rain,19.86
7479219609_1371947681_0,residential,6,1,0,0,Heavy Rain,16.22
11428049523_6152735076_0,residential,6,1,0,0,Heavy Rain,27.06
6144243702_1283746955_0,tertiary,6,1,0,0,Heavy Rain,17.61
2292197609_7263389544_0,secondary,6,1,0,0,Heavy Rain,37.88
10156319785_7404178482_0,residential,6,1,0,0,Heavy Rain,22.84
7409909909_7409909907_0,secondary,6,1,0,0,Heavy Rain,36.93
7207641426_11455413548_0,residential,6,1,0,0,Heavy Rain,23.76
10091646375_442438033_0,residential,6,1,0,0,Heavy Rain,19.01
7354401592_7354401591_0,residential,6,1,0,0,Heavy Rain,17.97
1534833488_1534250567_0,residential,6,1,0,0,Heavy Rain,25.84
4475027231_6194089776_0,residential,6,1,0,0,Heavy Rain,19.05
1533876263_1533876261_0,residential,6,1,0,0,Heavy Rain,23.44
3532882808_5283773642_0,residential,6,1,0,0,Heavy Rain,21.73
12146046389_12146046388_0,residential,6,1,0,0,Heavy Rain,23.74
7467028572_3525604394_0,residential,6,1,0,0,Heavy Rain,22.46
7457472725_4511497614_0,residential,6,1,0,0,Heavy Rain,23.64
4377707452_4377707445_0,residential,6,1,0,0,Heavy Rain,23.65
12172321467_2147414022_0,unclassified,6,1,0,0,Heavy Rain,19.81
7484804851_10151235789_0,residential,6,1,0,0,Heavy Rain,24.12
7279186927_7279428147_0,residential,6,1,0,0,Heavy Rain,25.4
7484505727_7279368129_0,residential,6,1,0,0,Heavy Rain,21.52
7211391999_7429979297_0,residential,6,1,0,0,Heavy Rain,23.41
6911156652_1717863688_0,residential,6,1,0,0,Heavy Rain,20.46
2466603916_10038629542_0,tertiary,6,1,0,0,Heavy Rain,24.6
1533823492_1533823476_0,residential,6,1,0,0,Heavy Rain,22.51
7424885401_11428617238_0,residential,6,1,0,0,Heavy Rain,22.33
7404328940_7205588820_0,residential,6,1,0,0,Heavy Rain,15.8
1319974913_5372340496_0,tertiary,6,1,0,0,Heavy Rain,23.56
12603552779_12603552780_0,residential,6,1,0,0,Heavy Rain,24.45
443240063_443240062_0,residential,6,1,0,0,Heavy Rain,26.75
1386031763_1386031790_0,residential,6,1,0,0,Heavy Rain,17.88
1569042911_1569042924_0,residential,6,1,0,0,Heavy Rain,16.3
10081033253_10081033254_0,residential,6,1,0,0,Heavy Rain,24.83
1570901527_7371756152_0,residential,6,1,0,0,Heavy Rain,26.85
13284715605_1533807384_0,residential,6,1,0,0,Heavy Rain,23.81
11001001818_7298937558_0,residential,6,1,0,0,Heavy Rain,18.94
7271395167_7271395168_0,residential,6,1,0,0,Heavy Rain,18.2
9189144954_442107244_0,residential,6,1,0,0,Heavy Rain,21.01
599226334_599226336_0,tertiary,6,1,0,0,Heavy Rain,27.84
7146741839_2633816056_0,residential,6,1,0,0,Heavy Rain,22.0
7141205075_7141230945_0,tertiary,6,1,0,0,Heavy Rain,26.9
9048132801_6745690618_0,residential,6,1,0,0,Heavy Rain,17.31
7362917490_7205588834_0,residential,6,1,0,0,Heavy Rain,25.33
7449706731_7449706735_0,residential,6,1,0,0,Heavy Rain,21.04
3664744433_11428727269_0,residential,6,1,0,0,Heavy Rain,25.99
7465828468_7465828469_0,residential,6,1,0,0,Heavy Rain,24.15
306624820_306624836_0,residential,6,1,0,0,Heavy Rain,21.73
10996868634_10996868635_0,residential,6,1,0,0,Heavy Rain,26.08
11428626672_11428626677_0,residential,6,1,0,0,Heavy Rain,25.55
1436121373_1436132709_0,tertiary,6,1,0,0,Heavy Rain,23.42
11002608083_11002608085_0,residential,6,1,0,0,Heavy Rain,23.13
7457443825_7457443827_0,residential,6,1,0,0,Heavy Rain,20.24
12218940310_12218940320_0,residential,6,1,0,0,Heavy Rain,19.27
4512137248_4512137247_0,residential,6,1,0,0,Heavy Rain,20.88
12696251276_12696251274_0,residential,6,1,0,0,Heavy Rain,18.75
10091476930_10091476932_0,residential,6,1,0,0,Heavy Rain,23.09
6528219610_7616464991_0,residential,6,1,0,0,Heavy Rain,25.37
1390345459_5777299715_0,residential,6,1,0,0,Heavy Rain,19.59
5330659857_1572985981_0,residential,6,1,0,0,Heavy Rain,23.06
7298937202_7298937187_0,residential,6,1,0,0,Heavy Rain,21.3
1570476026_9620224879_0,residential,6,1,0,0,Heavy Rain,22.06
7346186552_3755982394_0,trunk,6,1,0,0,Heavy Rain,59.52
266273460_6141732621_0,residential,6,1,0,0,Heavy Rain,24.28
11434265765_11434265767_0,residential,6,1,0,0,Heavy Rain,16.01
11428503352_11428503350_0,residential,6,1,0,0,Heavy Rain,23.92
4415692803_599226654_0,residential,6,1,0,0,Heavy Rain,19.35
7410539346_5330660098_0,residential,6,1,0,0,Heavy Rain,20.74
12683936649_594599841_0,residential,6,1,0,0,Heavy Rain,18.12
1725212231_1562841496_0,residential,6,1,0,0,Heavy Rain,21.47
7424847027_7425711480_0,secondary,6,1,0,0,Heavy Rain,42.62
1371978498_1371978427_0,residential,6,1,0,0,Heavy Rain,19.59
10038829382_10038829384_0,residential,6,1,0,0,Heavy Rain,18.15
5613076546_12849291341_0,residential,6,1,0,0,Heavy Rain,24.18
10091358454_10091358455_0,residential,6,1,0,0,Heavy Rain,23.92
7424847025_7205878890_0,residential,6,1,0,0,Heavy Rain,24.83
9806032594_9806032593_0,residential,6,1,0,0,Heavy Rain,24.64
2230812773_2230812787_0,residential,6,1,0,0,Heavy Rain,23.85
1569042911_1569042927_0,residential,6,1,0,0,Heavy Rain,23.98
7109303389_4849257767_0,residential,6,1,0,0,Heavy Rain,19.67
12684404782_12684404775_0,residential,6,1,0,0,Heavy Rain,18.39
1572354109_6142604385_0,residential,6,1,0,0,Heavy Rain,19.97
7457797983_7457797982_0,residential,6,1,0,0,Heavy Rain,17.73
13063157321_13781493646_0,residential,6,1,0,0,Heavy Rain,20.29
7451455962_6904498475_0,residential,6,1,0,0,Heavy Rain,20.19
253447895_12999157122_0,residential,6,1,0,0,Heavy Rain,28.61
9192025779_7484804994_0,residential,6,1,0,0,Heavy Rain,25.57
6180436397_6180436400_0,residential,6,1,0,0,Heavy Rain,21.11
7398254491_7398254489_0,residential,6,1,0,0,Heavy Rain,28.12
329221724_324699562_0,tertiary,6,1,0,0,Heavy Rain,20.86
1414411432_12690241499_0,residential,6,1,0,0,Heavy Rain,19.8
7074192030_7349985356_0,trunk,6,1,0,0,Heavy Rain,65.75
13684089774_2327843895_0,residential,6,1,0,0,Heavy Rain,28.08
6141732621_266273460_0,residential,6,1,0,0,Heavy Rain,25.7
3198701808_736207248_0,tertiary,6,1,0,0,Heavy Rain,24.12
579293581_9806131278_0,tertiary,6,1,0,0,Heavy Rain,24.98
3304772337_3307192767_0,residential,6,1,0,0,Heavy Rain,22.8
7479219625_6144335817_0,residential,6,1,0,0,Heavy Rain,26.69
929965973_929965972_0,residential,6,1,0,0,Heavy Rain,28.81
1168427951_1507063409_0,tertiary,6,1,0,0,Heavy Rain,26.59
11437398956_11437398955_0,residential,6,1,0,0,Heavy Rain,25.9
7384904131_7384904133_0,residential,6,1,0,0,Heavy Rain,17.64
13806824635_13806824632_0,residential,6,1,0,0,Heavy Rain,25.1
599226800_599226793_0,residential,6,1,0,0,Heavy Rain,20.38
12672295010_12672295016_0,residential,6,1,0,0,Heavy Rain,18.1
7452889788_7452889787_0,residential,6,1,0,0,Heavy Rain,21.56
12690789765_12690789761_0,residential,6,1,0,0,Heavy Rain,19.47
1483255835_442437859_0,residential,6,1,0,0,Heavy Rain,24.62
1488368816_7436996397_0,residential,6,1,0,0,Heavy Rain,27.45
10172938610_10172938611_0,residential,6,1,0,0,Heavy Rain,20.62
7372604000_1573018445_0,residential,6,1,0,0,Heavy Rain,23.07
7465577051_7465577044_0,residential,6,1,0,0,Heavy Rain,17.72
1572575280_10017911697_0,residential,6,1,0,0,Heavy Rain,25.26
4476659398_1132528611_0,residential,6,1,0,0,Heavy Rain,27.17
7441776503_7441776491_0,residential,6,1,0,0,Heavy Rain,20.74
9805974813_2247601668_0,residential,6,1,0,0,Heavy Rain,23.06
7278686047_11385222671_0,residential,6,1,0,0,Heavy Rain,20.03
2281106710_2281106724_0,residential,6,1,0,0,Heavy Rain,20.4
7457720796_7457720793_0,tertiary,6,1,0,0,Heavy Rain,23.17
12551629149_10081060117_0,residential,6,1,0,0,Heavy Rain,20.15
11436653972_11031738367_0,residential,6,1,0,0,Heavy Rain,23.5
11028310396_10312430299_0,secondary,6,1,0,0,Heavy Rain,38.78
2247601516_9806040015_0,residential,6,1,0,0,Heavy Rain,21.23
11411983735_11411983736_0,residential,6,1,0,0,Heavy Rain,27.29
6143226984_1529101258_0,residential,6,1,0,0,Heavy Rain,23.79
7211391944_7211391945_0,residential,6,1,0,0,Heavy Rain,24.84
10216330003_10216330001_0,residential,6,1,0,0,Heavy Rain,32.12
10094873388_10094873389_0,residential,6,1,0,0,Heavy Rain,26.24
7109295049_7109295050_0,residential,6,1,0,0,Heavy Rain,28.26
7305615976_7308172674_0,residential,6,1,0,0,Heavy Rain,20.61
7433399739_7433399741_0,residential,6,1,0,0,Heavy Rain,17.31
7345511592_7345511601_0,residential,6,1,0,0,Heavy Rain,18.38
1446278440_1446278510_0,residential,6,1,0,0,Heavy Rain,24.67
3544504260_4973437417_0,residential,6,1,0,0,Heavy Rain,21.95
2632334940_9189214036_0,residential,6,1,0,0,Heavy Rain,23.85
599226377_599226501_0,residential,6,1,0,0,Heavy Rain,17.67
6462456529_1534837160_0,residential,6,1,0,0,Heavy Rain,24.4
341111270_4308356555_0,tertiary,6,1,0,0,Heavy Rain,19.07
7485457296_10091512917_0,residential,6,1,0,0,Heavy Rain,20.31
7465839878_6745591928_0,residential,6,1,0,0,Heavy Rain,23.56
3148645671_3148645670_0,residential,6,1,0,0,Heavy Rain,20.33
7485457305_7485457309_0,residential,6,1,0,0,Heavy Rain,22.39
2475311071_2475311077_0,residential,6,1,0,0,Heavy Rain,19.41
306614739_6178041421_0,residential,6,1,0,0,Heavy Rain,24.71
622363164_622363165_0,residential,6,1,0,0,Heavy Rain,26.21
11404803078_10092008135_0,residential,6,1,0,0,Heavy Rain,23.73
10081331104_11409295597_0,residential,6,1,0,0,Heavy Rain,25.89
582786146_2247664420_0,tertiary,6,1,0,0,Heavy Rain,12.76
3141473133_4462416977_0,residential,6,1,0,0,Heavy Rain,23.4
599226628_454087972_0,tertiary,6,1,0,0,Heavy Rain,22.53
440665968_355840153_0,residential,6,1,0,0,Heavy Rain,23.05
6195126534_5388808652_0,residential,6,1,0,0,Heavy Rain,25.35
616610503_616610501_0,tertiary,6,1,0,0,Heavy Rain,21.15
7429178529_7429178533_0,residential,6,1,0,0,Heavy Rain,25.05
3158788561_13410901899_0,residential,6,1,0,0,Heavy Rain,16.84
5283774924_1037976456_0,residential,6,1,0,0,Heavy Rain,24.91
10206651836_10206651837_0,residential,6,1,0,0,Heavy Rain,23.83
7384902381_7384904089_0,tertiary,6,1,0,0,Heavy Rain,25.2
2387385680_2406079712_0,tertiary,6,1,0,0,Heavy Rain,22.22
7457720687_1568933222_0,tertiary,6,1,0,0,Heavy Rain,18.82
1507063425_3516968836_0,residential,6,1,0,0,Heavy Rain,27.23
11434440420_11434440418_0,residential,6,1,0,0,Heavy Rain,20.96
7479631181_7479631182_0,residential,6,1,0,0,Heavy Rain,25.53
7482954930_1960748921_0,residential,6,1,0,0,Heavy Rain,21.59
7371767592_7371767590_0,residential,6,1,0,0,Heavy Rain,21.23
3451664122_3451664123_0,residential,6,1,0,0,Heavy Rain,29.85
13127372453_13127372452_0,residential,6,1,0,0,Heavy Rain,24.64
7372049012_7372049031_0,residential,6,1,0,0,Heavy Rain,22.43
13692405255_12603583504_0,secondary,6,1,0,0,Heavy Rain,42.07
7262757452_7262757453_0,residential,6,1,0,0,Heavy Rain,19.66
1966447381_1966447525_0,residential,6,1,0,0,Heavy Rain,24.76
1339413318_1500762338_0,residential,6,1,0,0,Heavy Rain,23.61
1368828999_1368829000_0,residential,6,1,0,0,Heavy Rain,25.42
10172877082_10172877081_0,residential,6,1,0,0,Heavy Rain,18.87
7284511948_7284511933_0,residential,6,1,0,0,Heavy Rain,25.47
6755671217_6755671201_0,residential,6,1,0,0,Heavy Rain,19.96
7278807669_7278978707_0,tertiary,6,1,0,0,Heavy Rain,23.87
7263330518_11007001662_0,tertiary,6,1,0,0,Heavy Rain,16.23
7362259383_7362259386_0,residential,6,1,0,0,Heavy Rain,23.65
11436618005_12216393909_0,residential,6,1,0,0,Heavy Rain,28.53
567262235_1570461282_0,tertiary,6,1,0,0,Heavy Rain,19.93
10266837400_13830106009_0,residential,6,1,0,0,Heavy Rain,25.18
10149588121_10149588122_0,residential,6,1,0,0,Heavy Rain,23.06
10092008174_1568948102_0,residential,6,1,0,0,Heavy Rain,22.46
1371807660_1371807606_0,residential,6,1,0,0,Heavy Rain,25.61
594600282_2251896408_0,residential,6,1,0,0,Heavy Rain,20.29
7258768907_7258768906_0,residential,6,1,0,0,Heavy Rain,22.81
11436567337_11436559436_0,residential,6,1,0,0,Heavy Rain,22.51
6518020170_9807806157_0,unclassified,6,1,0,0,Heavy Rain,21.62
13633615861_13633615863_0,residential,6,1,0,0,Heavy Rain,22.25
1384847772_1384847859_0,tertiary,6,1,0,0,Heavy Rain,20.21
3544504322_1570901614_0,residential,6,1,0,0,Heavy Rain,19.3
2034648226_2034648222_0,residential,6,1,0,0,Heavy Rain,24.23
1966447342_1966447500_0,primary,6,1,0,0,Heavy Rain,37.93
7457212172_2292076997_0,residential,6,1,0,0,Heavy Rain,20.68
7328379201_7328379200_0,residential,6,1,0,0,Heavy Rain,25.26
1533903388_1533928567_0,residential,6,1,0,0,Heavy Rain,20.69
7271139650_10072949233_0,secondary,6,1,0,0,Heavy Rain,36.15
1799352908_1799352898_0,residential,6,1,0,0,Heavy Rain,24.31
5283774930_5283774929_0,residential,6,1,0,0,Heavy Rain,21.67
7354402614_7354402612_0,residential,6,1,0,0,Heavy Rain,26.78
3544518991_2633816047_0,residential,6,1,0,0,Heavy Rain,26.51
766835929_766835928_0,residential,6,1,0,0,Heavy Rain,24.67
7312240663_7312240664_0,residential,6,1,0,0,Heavy Rain,27.9
13714500896_7484407877_0,residential,6,1,0,0,Heavy Rain,25.96
7465614228_7465614223_0,tertiary,6,1,0,0,Heavy Rain,24.9
1371807620_1371807561_0,residential,6,1,0,0,Heavy Rain,26.08
454087981_9192052252_0,residential,6,1,0,0,Heavy Rain,25.9
10149222057_1188748700_0,residential,6,1,0,0,Heavy Rain,28.99
7461560114_6746669993_0,residential,6,1,0,0,Heavy Rain,22.01
308662947_2225131719_0,tertiary,6,1,0,0,Heavy Rain,22.32
1338100189_10188119924_0,residential,6,1,0,0,Heavy Rain,22.83
12455405380_12455405381_0,residential,6,1,0,0,Heavy Rain,25.69
3157708810_3157708808_0,residential,6,1,0,0,Heavy Rain,19.05
1572977259_8498701481_0,residential,6,1,0,0,Heavy Rain,22.53
7262753609_7441929515_0,residential,6,1,0,0,Heavy Rain,24.89
7384904097_7384904096_0,residential,6,1,0,0,Heavy Rain,18.56
7377649338_7377649340_0,residential,6,1,0,0,Heavy Rain,21.05
2376774370_13740847682_0,residential,6,1,0,0,Heavy Rain,21.18
7211392268_7211392297_0,residential,6,1,0,0,Heavy Rain,23.6
582786056_7278978685_0,tertiary,6,1,0,0,Heavy Rain,25.12
1572565182_1572562097_0,residential,6,1,0,0,Heavy Rain,16.77
7138601955_7138601958_0,residential,6,1,0,0,Heavy Rain,23.9
263415852_266318626_0,tertiary,6,1,0,0,Heavy Rain,20.63
7175085314_7175085315_0,residential,6,1,0,0,Heavy Rain,15.08
4493835667_4493835670_0,residential,6,1,0,0,Heavy Rain,15.65
13123309183_12686752256_0,tertiary,6,1,0,0,Heavy Rain,19.16
13130934754_13130934753_0,residential,6,1,0,0,Heavy Rain,20.36
7350755380_7350755379_0,residential,6,1,0,0,Heavy Rain,25.53
5330492070_7485669239_0,residential,6,1,0,0,Heavy Rain,22.1
7271769831_5330492100_0,living_street,6,1,0,0,Heavy Rain,22.58
11257204969_11257204963_0,residential,6,1,0,0,Heavy Rain,20.2
11436717561_1634855285_0,residential,6,1,0,0,Heavy Rain,23.37
13121529489_13121529485_0,residential,6,1,0,0,Heavy Rain,26.61
7466199180_7466199178_0,residential,6,1,0,0,Heavy Rain,19.99
10181924606_7428519619_0,residential,6,1,0,0,Heavy Rain,25.4
11428180719_11428180718_0,residential,6,1,0,0,Heavy Rain,24.32
7385183689_6152333050_0,residential,6,1,0,0,Heavy Rain,29.66
1570455636_11409081741_0,residential,6,1,0,0,Heavy Rain,18.91
1960748964_12001077669_0,secondary,6,1,0,0,Heavy Rain,39.62
5339098127_5339098126_0,living_street,6,1,0,0,Heavy Rain,20.02
2451421971_2451421990_0,residential,6,1,0,0,Heavy Rain,24.14
580300142_10164923647_0,residential,6,1,0,0,Heavy Rain,24.4
7483900571_7483900570_0,residential,6,1,0,0,Heavy Rain,21.21
11458901688_11458901689_0,residential,6,1,0,0,Heavy Rain,24.27
7461904656_7461904657_0,residential,6,1,0,0,Heavy Rain,23.69
595961291_3532285393_0,tertiary,6,1,0,0,Heavy Rain,23.73
12185747748_7451455938_0,residential,6,1,0,0,Heavy Rain,20.12
6144062618_6144062617_0,residential,6,1,0,0,Heavy Rain,24.17
570496175_7090658096_0,tertiary,6,1,0,0,Heavy Rain,21.62
452332436_452332437_0,residential,6,1,0,0,Heavy Rain,20.81
7484790966_373105240_0,tertiary,6,1,0,0,Heavy Rain,18.65
7372791594_7372791593_0,residential,6,1,0,0,Heavy Rain,17.59
7413278969_7413278968_0,residential,6,1,0,0,Heavy Rain,18.33
7451555145_6141864533_0,residential,6,1,0,0,Heavy Rain,21.04
1570467843_9785857865_0,primary,6,1,0,0,Heavy Rain,30.83
569891538_2247665084_0,residential,6,1,0,0,Heavy Rain,20.33
7424847050_7424847047_0,tertiary,6,1,0,0,Heavy Rain,28.88
960490331_1533923506_0,residential,6,1,0,0,Heavy Rain,24.34
1837297545_1837297546_0,secondary,6,1,0,0,Heavy Rain,41.6
599226682_443641448_0,tertiary,6,1,0,0,Heavy Rain,17.34
7885868915_7885868923_0,residential,6,1,0,0,Heavy Rain,23.34
599226657_599226658_0,residential,6,1,0,0,Heavy Rain,22.42
10575940332_7484505601_0,residential,6,1,0,0,Heavy Rain,18.64
